"precinct","g_iphone","year_week","stops","nonwhite","null_stops","arrests","white","nonwhite_null","borough","iphone","force","nonwhite_force","nonwhite_arrest","high_white","high_crime"
106,69,14,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,TRUE
107,69,14,1,1,1,0,0,1,"PBQS",0,1,1,0,FALSE,FALSE
108,72,14,4,4,4,0,0,4,"PBQN",0,0,0,0,FALSE,FALSE
109,72,14,4,4,3,1,0,3,"PBQN",0,1,1,1,FALSE,TRUE
110,72,14,2,2,2,0,0,2,"PBQN",0,0,0,0,FALSE,TRUE
111,72,14,0,0,0,0,0,0,"PBQN",0,0,0,0,TRUE,FALSE
112,72,14,6,2,5,1,3,2,"PBQN",0,0,0,0,TRUE,FALSE
113,69,14,1,1,1,0,0,1,"PBQS",0,0,0,0,FALSE,TRUE
114,72,14,7,6,2,5,1,1,"PBQN",0,3,0,5,TRUE,TRUE
115,72,14,2,1,2,0,0,1,"PBQN",0,0,0,0,FALSE,TRUE
120,48,14,0,0,0,0,0,0,"PBSI",0,0,0,0,TRUE,FALSE
121,48,14,0,0,0,0,0,0,"PBSI",0,0,0,0,TRUE,FALSE
122,48,14,14,7,12,1,7,5,"PBSI",0,0,0,1,TRUE,FALSE
123,48,14,0,0,0,0,0,0,"PBSI",0,0,0,0,TRUE,FALSE
1,56,67,2,2,2,0,0,2,"PBMS",1,1,1,0,TRUE,FALSE
5,56,67,3,3,3,0,0,3,"PBMS",1,1,1,0,FALSE,FALSE
6,56,67,1,0,0,1,1,0,"PBMS",1,0,0,0,TRUE,TRUE
7,56,67,4,2,1,3,2,1,"PBMS",1,0,0,1,FALSE,FALSE
9,56,67,4,3,2,2,1,1,"PBMS",1,1,0,2,TRUE,TRUE
10,56,67,6,6,2,4,0,2,"PBMS",1,1,1,4,TRUE,FALSE
13,56,67,2,2,1,1,0,1,"PBMS",1,0,0,1,TRUE,TRUE
14,56,67,4,4,4,0,0,4,"PBMS",1,0,0,0,TRUE,TRUE
17,56,67,2,1,1,1,1,1,"PBMS",1,1,1,0,TRUE,FALSE
18,56,67,1,1,0,1,0,0,"PBMS",1,0,0,1,TRUE,TRUE
19,62,67,0,0,0,0,0,0,"PBMN",1,0,0,0,TRUE,TRUE
20,62,67,2,2,1,1,0,1,"PBMN",1,0,0,1,TRUE,FALSE
22,62,67,0,0,0,0,0,0,"PBMN",1,0,0,0,FALSE,FALSE
23,62,67,4,4,2,2,0,2,"PBMN",1,1,1,2,FALSE,FALSE
24,62,67,3,3,1,2,0,1,"PBMN",1,0,0,2,TRUE,FALSE
25,62,67,6,6,3,3,0,3,"PBMN",1,0,0,3,FALSE,FALSE
26,62,67,0,0,0,0,0,0,"PBMN",1,0,0,0,TRUE,FALSE
28,62,67,3,3,1,2,0,1,"PBMN",1,0,0,2,FALSE,FALSE
30,62,67,4,4,3,1,0,3,"PBMN",1,0,0,1,FALSE,FALSE
32,62,67,3,2,1,2,1,1,"PBMN",1,0,0,1,FALSE,FALSE
33,62,67,6,6,5,0,0,5,"PBMN",1,0,0,0,FALSE,FALSE
34,62,67,5,5,5,0,0,5,"PBMN",1,0,0,0,FALSE,FALSE
40,51,67,12,11,10,2,1,9,"PBBX",1,0,0,2,FALSE,TRUE
41,51,67,1,1,1,0,0,1,"PBBX",1,0,0,0,FALSE,FALSE
42,51,67,17,17,11,2,0,11,"PBBX",1,0,0,2,FALSE,FALSE
43,51,67,4,4,2,2,0,2,"PBBX",1,0,0,2,FALSE,TRUE
44,51,67,9,8,6,3,1,5,"PBBX",1,1,1,3,FALSE,TRUE
45,51,67,2,2,1,1,0,1,"PBBX",1,0,0,1,FALSE,FALSE
46,51,67,3,3,2,0,0,2,"PBBX",1,1,1,0,FALSE,TRUE
47,51,67,0,0,0,0,0,0,"PBBX",1,0,0,0,FALSE,TRUE
48,51,67,6,5,6,0,1,5,"PBBX",1,0,0,0,FALSE,TRUE
49,51,67,2,2,1,1,0,1,"PBBX",1,0,0,1,FALSE,FALSE
50,51,67,2,2,2,0,0,2,"PBBX",1,1,1,0,TRUE,FALSE
52,51,67,4,4,3,0,0,3,"PBBX",1,0,0,0,FALSE,TRUE
60,66,67,3,3,0,3,0,0,"PBBS",1,0,0,3,TRUE,FALSE
61,66,67,1,1,0,1,0,0,"PBBS",1,0,0,1,TRUE,TRUE
62,66,67,0,0,0,0,0,0,"PBBS",1,0,0,0,TRUE,FALSE
63,66,67,1,1,1,0,0,1,"PBBS",1,0,0,0,TRUE,FALSE
66,66,67,0,0,0,0,0,0,"PBBS",1,0,0,0,TRUE,FALSE
67,66,67,1,0,1,0,1,0,"PBBS",1,0,0,0,FALSE,TRUE
68,66,67,0,0,0,0,0,0,"PBBS",1,0,0,0,TRUE,FALSE
69,66,67,3,3,3,0,0,3,"PBBS",1,0,0,0,FALSE,FALSE
70,66,67,4,4,4,0,0,4,"PBBS",1,0,0,0,TRUE,TRUE
71,66,67,5,4,5,0,1,4,"PBBS",1,0,0,0,FALSE,TRUE
72,66,67,6,6,6,0,0,6,"PBBS",1,1,1,0,FALSE,FALSE
73,63,67,7,7,6,1,0,6,"PBBN",1,1,1,1,FALSE,TRUE
75,63,67,7,6,6,1,1,5,"PBBN",1,0,0,1,FALSE,TRUE
76,66,67,1,1,1,0,0,1,"PBBS",1,0,0,0,TRUE,FALSE
77,63,67,3,3,2,1,0,2,"PBBN",1,1,1,1,FALSE,TRUE
78,66,67,1,1,1,0,0,1,"PBBS",1,0,0,0,TRUE,FALSE
79,63,67,5,5,4,1,0,4,"PBBN",1,2,0,1,TRUE,TRUE
81,63,67,6,4,6,0,2,4,"PBBN",1,0,0,0,FALSE,TRUE
83,63,67,4,4,4,0,0,4,"PBBN",1,0,0,0,FALSE,TRUE
84,63,67,1,0,0,1,1,0,"PBBN",1,0,0,0,TRUE,FALSE
88,63,67,6,6,3,3,0,3,"PBBN",1,0,0,3,TRUE,FALSE
90,63,67,4,4,2,2,0,2,"PBBN",1,2,0,2,TRUE,TRUE
94,63,67,0,0,0,0,0,0,"PBBN",1,0,0,0,TRUE,FALSE
100,69,67,0,0,0,0,0,0,"PBQS",0,0,0,0,TRUE,FALSE
101,69,67,1,1,1,0,0,1,"PBQS",0,1,1,0,FALSE,FALSE
102,69,67,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,TRUE
103,69,67,10,6,5,2,4,2,"PBQS",0,0,0,1,FALSE,TRUE
104,72,67,2,2,0,2,0,0,"PBQN",0,0,0,2,TRUE,TRUE
105,69,67,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,TRUE
106,69,67,1,0,1,0,1,0,"PBQS",0,0,0,0,FALSE,TRUE
107,69,67,1,1,1,0,0,1,"PBQS",0,0,0,0,FALSE,FALSE
108,72,67,5,3,5,0,2,3,"PBQN",0,1,0,0,FALSE,FALSE
109,72,67,3,1,2,0,2,1,"PBQN",0,0,0,0,FALSE,TRUE
110,72,67,0,0,0,0,0,0,"PBQN",0,0,0,0,FALSE,TRUE
111,72,67,1,0,0,1,1,0,"PBQN",0,0,0,0,TRUE,FALSE
112,72,67,0,0,0,0,0,0,"PBQN",0,0,0,0,TRUE,FALSE
113,69,67,5,5,4,1,0,4,"PBQS",0,2,0,1,FALSE,TRUE
114,72,67,13,7,11,2,6,5,"PBQN",0,2,2,2,TRUE,TRUE
115,72,67,0,0,0,0,0,0,"PBQN",0,0,0,0,FALSE,TRUE
120,48,67,2,2,0,2,0,0,"PBSI",1,0,0,2,TRUE,FALSE
121,48,67,3,3,3,0,0,3,"PBSI",1,0,0,0,TRUE,FALSE
122,48,67,2,0,1,1,2,0,"PBSI",1,0,0,0,TRUE,FALSE
123,48,67,1,0,0,0,1,0,"PBSI",1,0,0,0,TRUE,FALSE
1,56,15,0,0,0,0,0,0,"PBMS",0,0,0,0,TRUE,FALSE
5,56,15,0,0,0,0,0,0,"PBMS",0,0,0,0,FALSE,FALSE
6,56,15,4,2,3,1,2,1,"PBMS",0,0,0,1,TRUE,TRUE
7,56,15,1,1,1,0,0,1,"PBMS",0,1,1,0,FALSE,FALSE
9,56,15,2,1,2,0,1,1,"PBMS",0,1,0,0,TRUE,TRUE
10,56,15,1,1,1,0,0,1,"PBMS",0,1,1,0,TRUE,FALSE
13,56,15,1,1,0,0,0,0,"PBMS",0,0,0,0,TRUE,TRUE
14,56,15,0,0,0,0,0,0,"PBMS",0,0,0,0,TRUE,TRUE
17,56,15,2,2,1,1,0,1,"PBMS",0,0,0,1,TRUE,FALSE
18,56,15,0,0,0,0,0,0,"PBMS",0,0,0,0,TRUE,TRUE
19,62,15,3,3,3,0,0,3,"PBMN",0,0,0,0,TRUE,TRUE
20,62,15,4,4,0,4,0,0,"PBMN",0,4,0,4,TRUE,FALSE
22,62,15,0,0,0,0,0,0,"PBMN",0,0,0,0,FALSE,FALSE
23,62,15,14,13,10,3,0,10,"PBMN",0,1,1,2,FALSE,FALSE
24,62,15,4,4,4,0,0,4,"PBMN",0,0,0,0,TRUE,FALSE
25,62,15,9,9,8,1,0,8,"PBMN",0,0,0,1,FALSE,FALSE
26,62,15,0,0,0,0,0,0,"PBMN",0,0,0,0,TRUE,FALSE
28,62,15,2,2,1,1,0,1,"PBMN",0,0,0,1,FALSE,FALSE
30,62,15,4,4,1,3,0,1,"PBMN",0,0,0,3,FALSE,FALSE
32,62,15,2,2,1,1,0,1,"PBMN",0,0,0,1,FALSE,FALSE
33,62,15,3,3,2,0,0,2,"PBMN",0,1,1,0,FALSE,FALSE
34,62,15,2,2,2,0,0,2,"PBMN",0,0,0,0,FALSE,FALSE
40,51,15,3,3,3,0,0,3,"PBBX",0,0,0,0,FALSE,TRUE
41,51,15,1,1,1,0,0,1,"PBBX",0,1,1,0,FALSE,FALSE
42,51,15,2,2,2,0,0,2,"PBBX",0,2,0,0,FALSE,FALSE
43,51,15,0,0,0,0,0,0,"PBBX",0,0,0,0,FALSE,TRUE
44,51,15,8,8,5,3,0,5,"PBBX",0,0,0,3,FALSE,TRUE
45,51,15,3,1,2,1,2,0,"PBBX",0,0,0,1,FALSE,FALSE
46,51,15,5,5,4,1,0,4,"PBBX",0,3,3,1,FALSE,TRUE
47,51,15,1,1,0,1,0,0,"PBBX",0,1,1,1,FALSE,TRUE
48,51,15,3,3,2,1,0,2,"PBBX",0,1,1,1,FALSE,TRUE
49,51,15,8,8,3,5,0,3,"PBBX",0,3,1,5,FALSE,FALSE
50,51,15,0,0,0,0,0,0,"PBBX",0,0,0,0,TRUE,FALSE
52,51,15,2,2,1,1,0,1,"PBBX",0,0,0,1,FALSE,TRUE
60,66,15,4,3,3,1,1,2,"PBBS",0,1,0,1,TRUE,FALSE
61,66,15,3,0,3,0,2,0,"PBBS",0,2,0,0,TRUE,TRUE
62,66,15,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
63,66,15,0,0,0,0,0,0,"PBBS",0,0,0,0,TRUE,FALSE
66,66,15,3,3,0,3,0,0,"PBBS",0,1,1,3,TRUE,FALSE
67,66,15,9,9,4,5,0,4,"PBBS",0,2,2,5,FALSE,TRUE
68,66,15,1,0,1,0,1,0,"PBBS",0,0,0,0,TRUE,FALSE
69,66,15,1,1,0,1,0,0,"PBBS",0,1,1,1,FALSE,FALSE
70,66,15,1,1,0,0,0,0,"PBBS",0,1,1,0,TRUE,TRUE
71,66,15,4,4,2,2,0,2,"PBBS",0,1,1,2,FALSE,TRUE
72,66,15,3,2,2,1,1,2,"PBBS",0,0,0,0,FALSE,FALSE
73,63,15,4,4,3,0,0,3,"PBBN",0,0,0,0,FALSE,TRUE
75,63,15,0,0,0,0,0,0,"PBBN",0,0,0,0,FALSE,TRUE
76,66,15,1,1,1,0,0,1,"PBBS",0,0,0,0,TRUE,FALSE
77,63,15,7,7,5,1,0,5,"PBBN",0,0,0,1,FALSE,TRUE
78,66,15,3,2,2,1,1,1,"PBBS",0,1,1,1,TRUE,FALSE
79,63,15,5,4,5,0,1,4,"PBBN",0,0,0,0,TRUE,TRUE
81,63,15,1,1,1,0,0,1,"PBBN",0,0,0,0,FALSE,TRUE
83,63,15,6,6,5,1,0,5,"PBBN",0,0,0,1,FALSE,TRUE
84,63,15,4,4,1,3,0,1,"PBBN",0,1,1,3,TRUE,FALSE
88,63,15,2,1,2,0,1,1,"PBBN",0,0,0,0,TRUE,FALSE
90,63,15,1,1,1,0,0,1,"PBBN",0,0,0,0,TRUE,TRUE
94,63,15,3,3,2,1,0,2,"PBBN",0,1,1,1,TRUE,FALSE
100,69,15,2,2,0,2,0,0,"PBQS",0,0,0,2,TRUE,FALSE
101,69,15,5,5,5,0,0,5,"PBQS",0,1,1,0,FALSE,FALSE
102,69,15,1,1,0,1,0,0,"PBQS",0,0,0,1,FALSE,TRUE
103,69,15,3,3,2,1,0,2,"PBQS",0,2,2,1,FALSE,TRUE
104,72,15,2,2,2,0,0,2,"PBQN",0,0,0,0,TRUE,TRUE
105,69,15,1,1,0,0,0,0,"PBQS",0,1,1,0,FALSE,TRUE
106,69,15,1,1,1,0,0,1,"PBQS",0,0,0,0,FALSE,TRUE
107,69,15,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,FALSE
108,72,15,4,4,4,0,0,4,"PBQN",0,4,0,0,FALSE,FALSE
109,72,15,1,1,1,0,0,1,"PBQN",0,0,0,0,FALSE,TRUE
110,72,15,4,4,1,3,0,1,"PBQN",0,1,1,3,FALSE,TRUE
111,72,15,2,0,0,2,2,0,"PBQN",0,0,0,0,TRUE,FALSE
112,72,15,0,0,0,0,0,0,"PBQN",0,0,0,0,TRUE,FALSE
113,69,15,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,TRUE
114,72,15,14,10,11,3,0,7,"PBQN",0,0,0,3,TRUE,TRUE
115,72,15,4,4,1,3,0,1,"PBQN",0,0,0,3,FALSE,TRUE
120,48,15,1,1,0,1,0,0,"PBSI",0,1,1,1,TRUE,FALSE
121,48,15,4,4,1,1,0,1,"PBSI",0,0,0,1,TRUE,FALSE
122,48,15,3,0,2,1,3,0,"PBSI",0,0,0,0,TRUE,FALSE
123,48,15,5,2,3,2,3,0,"PBSI",0,0,0,2,TRUE,FALSE
1,56,68,8,8,8,0,0,8,"PBMS",1,0,0,0,TRUE,FALSE
5,56,68,1,1,1,0,0,1,"PBMS",1,0,0,0,FALSE,FALSE
6,56,68,3,3,1,2,0,1,"PBMS",1,0,0,2,TRUE,TRUE
7,56,68,3,3,2,1,0,2,"PBMS",1,0,0,1,FALSE,FALSE
9,56,68,7,7,7,0,0,7,"PBMS",1,0,0,0,TRUE,TRUE
10,56,68,2,2,0,2,0,0,"PBMS",1,0,0,2,TRUE,FALSE
13,56,68,6,5,1,2,1,1,"PBMS",1,1,1,2,TRUE,TRUE
14,56,68,4,3,3,1,1,3,"PBMS",1,0,0,0,TRUE,TRUE
17,56,68,2,0,1,1,2,0,"PBMS",1,1,0,0,TRUE,FALSE
18,56,68,1,1,1,0,0,1,"PBMS",1,1,1,0,TRUE,TRUE
19,62,68,1,0,0,1,1,0,"PBMN",1,0,0,0,TRUE,TRUE
20,62,68,0,0,0,0,0,0,"PBMN",1,0,0,0,TRUE,FALSE
22,62,68,0,0,0,0,0,0,"PBMN",1,0,0,0,FALSE,FALSE
23,62,68,3,2,1,2,1,0,"PBMN",1,0,0,2,FALSE,FALSE
24,62,68,4,4,0,4,0,0,"PBMN",1,0,0,4,TRUE,FALSE
25,62,68,2,2,0,2,0,0,"PBMN",1,0,0,2,FALSE,FALSE
26,62,68,1,1,0,1,0,0,"PBMN",1,0,0,1,TRUE,FALSE
28,62,68,2,2,1,1,0,1,"PBMN",1,0,0,1,FALSE,FALSE
30,62,68,0,0,0,0,0,0,"PBMN",1,0,0,0,FALSE,FALSE
32,62,68,3,3,3,0,0,3,"PBMN",1,1,1,0,FALSE,FALSE
33,62,68,2,1,2,0,0,1,"PBMN",1,0,0,0,FALSE,FALSE
34,62,68,1,1,1,0,0,1,"PBMN",1,0,0,0,FALSE,FALSE
40,51,68,4,4,1,3,0,1,"PBBX",1,0,0,3,FALSE,TRUE
41,51,68,0,0,0,0,0,0,"PBBX",1,0,0,0,FALSE,FALSE
42,51,68,6,6,4,2,0,4,"PBBX",1,2,0,2,FALSE,FALSE
43,51,68,10,9,5,4,1,4,"PBBX",1,0,0,4,FALSE,TRUE
44,51,68,4,4,4,0,0,4,"PBBX",1,1,1,0,FALSE,TRUE
45,51,68,2,2,2,0,0,2,"PBBX",1,0,0,0,FALSE,FALSE
46,51,68,6,6,2,4,0,2,"PBBX",1,0,0,4,FALSE,TRUE
47,51,68,2,2,1,1,0,1,"PBBX",1,0,0,1,FALSE,TRUE
48,51,68,4,3,3,1,1,2,"PBBX",1,3,0,1,FALSE,TRUE
49,51,68,1,1,0,1,0,0,"PBBX",1,0,0,1,FALSE,FALSE
50,51,68,2,2,2,0,0,2,"PBBX",1,0,0,0,TRUE,FALSE
52,51,68,3,2,2,1,0,1,"PBBX",1,1,1,1,FALSE,TRUE
60,66,68,1,0,1,0,1,0,"PBBS",1,0,0,0,TRUE,FALSE
61,66,68,2,2,1,1,0,1,"PBBS",1,0,0,1,TRUE,TRUE
62,66,68,0,0,0,0,0,0,"PBBS",1,0,0,0,TRUE,FALSE
63,66,68,2,2,2,0,0,2,"PBBS",1,0,0,0,TRUE,FALSE
66,66,68,0,0,0,0,0,0,"PBBS",1,0,0,0,TRUE,FALSE
67,66,68,5,5,3,2,0,3,"PBBS",1,2,2,2,FALSE,TRUE
68,66,68,1,0,1,0,1,0,"PBBS",1,1,0,0,TRUE,FALSE
69,66,68,1,1,0,1,0,0,"PBBS",1,0,0,1,FALSE,FALSE
70,66,68,2,2,2,0,0,2,"PBBS",1,0,0,0,TRUE,TRUE
71,66,68,5,5,4,1,0,4,"PBBS",1,0,0,1,FALSE,TRUE
72,66,68,1,0,0,1,1,0,"PBBS",1,0,0,0,FALSE,FALSE
73,63,68,7,7,5,2,0,5,"PBBN",1,0,0,2,FALSE,TRUE
75,63,68,9,9,9,0,0,9,"PBBN",1,0,0,0,FALSE,TRUE
76,66,68,0,0,0,0,0,0,"PBBS",1,0,0,0,TRUE,FALSE
77,63,68,0,0,0,0,0,0,"PBBN",1,0,0,0,FALSE,TRUE
78,66,68,2,1,1,1,1,1,"PBBS",1,1,1,0,TRUE,FALSE
79,63,68,4,4,4,0,0,4,"PBBN",1,1,1,0,TRUE,TRUE
81,63,68,4,4,4,0,0,4,"PBBN",1,2,0,0,FALSE,TRUE
83,63,68,1,1,0,1,0,0,"PBBN",1,0,0,1,FALSE,TRUE
84,63,68,2,1,2,0,1,1,"PBBN",1,1,0,0,TRUE,FALSE
88,63,68,1,1,0,1,0,0,"PBBN",1,0,0,1,TRUE,FALSE
90,63,68,6,6,5,1,0,5,"PBBN",1,0,0,1,TRUE,TRUE
94,63,68,0,0,0,0,0,0,"PBBN",1,0,0,0,TRUE,FALSE
100,69,68,1,0,1,0,1,0,"PBQS",0,0,0,0,TRUE,FALSE
101,69,68,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,FALSE
102,69,68,2,2,1,1,0,1,"PBQS",0,2,2,1,FALSE,TRUE
103,69,68,3,3,3,0,0,3,"PBQS",0,3,1,0,FALSE,TRUE
104,72,68,0,0,0,0,0,0,"PBQN",0,0,0,0,TRUE,TRUE
105,69,68,4,4,3,0,0,3,"PBQS",0,3,0,0,FALSE,TRUE
106,69,68,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,TRUE
107,69,68,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,FALSE
108,72,68,0,0,0,0,0,0,"PBQN",0,0,0,0,FALSE,FALSE
109,72,68,1,1,1,0,0,1,"PBQN",0,0,0,0,FALSE,TRUE
110,72,68,1,1,1,0,0,1,"PBQN",0,0,0,0,FALSE,TRUE
111,72,68,0,0,0,0,0,0,"PBQN",0,0,0,0,TRUE,FALSE
112,72,68,0,0,0,0,0,0,"PBQN",0,0,0,0,TRUE,FALSE
113,69,68,2,2,2,0,0,2,"PBQS",0,0,0,0,FALSE,TRUE
114,72,68,5,3,4,1,2,3,"PBQN",0,2,0,0,TRUE,TRUE
115,72,68,1,1,0,1,0,0,"PBQN",0,0,0,1,FALSE,TRUE
120,48,68,1,1,1,0,0,1,"PBSI",1,0,0,0,TRUE,FALSE
121,48,68,0,0,0,0,0,0,"PBSI",1,0,0,0,TRUE,FALSE
122,48,68,0,0,0,0,0,0,"PBSI",1,0,0,0,TRUE,FALSE
123,48,68,0,0,0,0,0,0,"PBSI",1,0,0,0,TRUE,FALSE
1,56,16,1,1,1,0,0,1,"PBMS",0,1,1,0,TRUE,FALSE
5,56,16,0,0,0,0,0,0,"PBMS",0,0,0,0,FALSE,FALSE
6,56,16,0,0,0,0,0,0,"PBMS",0,0,0,0,TRUE,TRUE
7,56,16,1,0,0,1,1,0,"PBMS",0,0,0,0,FALSE,FALSE
9,56,16,2,2,0,2,0,0,"PBMS",0,2,2,2,TRUE,TRUE
10,56,16,0,0,0,0,0,0,"PBMS",0,0,0,0,TRUE,FALSE
13,56,16,4,4,3,0,0,3,"PBMS",0,1,1,0,TRUE,TRUE
14,56,16,1,1,1,0,0,1,"PBMS",0,0,0,0,TRUE,TRUE
17,56,16,0,0,0,0,0,0,"PBMS",0,0,0,0,TRUE,FALSE
18,56,16,3,3,2,1,0,2,"PBMS",0,0,0,1,TRUE,TRUE
19,62,16,5,4,4,1,1,3,"PBMN",0,1,1,1,TRUE,TRUE
20,62,16,3,1,0,3,2,0,"PBMN",0,0,0,1,TRUE,FALSE
22,62,16,0,0,0,0,0,0,"PBMN",0,0,0,0,FALSE,FALSE
23,62,16,6,5,4,1,1,3,"PBMN",0,0,0,1,FALSE,FALSE
24,62,16,6,5,5,0,1,4,"PBMN",0,0,0,0,TRUE,FALSE
25,62,16,3,3,2,1,0,2,"PBMN",0,0,0,1,FALSE,FALSE
26,62,16,4,3,2,2,0,1,"PBMN",0,1,1,2,TRUE,FALSE
28,62,16,3,3,2,1,0,2,"PBMN",0,0,0,1,FALSE,FALSE
30,62,16,11,11,7,3,0,7,"PBMN",0,0,0,3,FALSE,FALSE
32,62,16,8,8,7,1,0,7,"PBMN",0,1,1,1,FALSE,FALSE
33,62,16,6,6,5,1,0,5,"PBMN",0,3,0,1,FALSE,FALSE
34,62,16,3,2,2,1,1,1,"PBMN",0,0,0,1,FALSE,FALSE
40,51,16,5,4,5,0,1,4,"PBBX",0,1,0,0,FALSE,TRUE
41,51,16,4,4,2,2,0,2,"PBBX",0,1,1,2,FALSE,FALSE
42,51,16,5,5,4,1,0,4,"PBBX",0,1,1,1,FALSE,FALSE
43,51,16,5,5,3,2,0,3,"PBBX",0,0,0,2,FALSE,TRUE
44,51,16,14,13,12,2,0,11,"PBBX",0,1,1,2,FALSE,TRUE
45,51,16,2,1,2,0,1,1,"PBBX",0,2,0,0,FALSE,FALSE
46,51,16,7,7,3,4,0,3,"PBBX",0,2,0,4,FALSE,TRUE
47,51,16,8,8,7,1,0,7,"PBBX",0,0,0,1,FALSE,TRUE
48,51,16,5,5,4,1,0,4,"PBBX",0,0,0,1,FALSE,TRUE
49,51,16,7,7,5,1,0,5,"PBBX",0,3,1,1,FALSE,FALSE
50,51,16,4,4,4,0,0,4,"PBBX",0,2,0,0,TRUE,FALSE
52,51,16,8,8,1,6,0,1,"PBBX",0,0,0,6,FALSE,TRUE
60,66,16,4,3,2,2,0,1,"PBBS",0,0,0,2,TRUE,FALSE
61,66,16,4,1,2,2,3,1,"PBBS",0,1,0,0,TRUE,TRUE
62,66,16,5,4,4,1,1,4,"PBBS",0,0,0,0,TRUE,FALSE
63,66,16,2,2,0,2,0,0,"PBBS",0,0,0,2,TRUE,FALSE
66,66,16,1,1,1,0,0,1,"PBBS",0,0,0,0,TRUE,FALSE
67,66,16,6,6,3,3,0,3,"PBBS",0,0,0,3,FALSE,TRUE
68,66,16,3,3,3,0,0,3,"PBBS",0,1,1,0,TRUE,FALSE
69,66,16,3,3,3,0,0,3,"PBBS",0,1,1,0,FALSE,FALSE
70,66,16,3,2,3,0,0,2,"PBBS",0,0,0,0,TRUE,TRUE
71,66,16,4,3,3,1,1,2,"PBBS",0,0,0,1,FALSE,TRUE
72,66,16,5,5,4,0,0,4,"PBBS",0,5,0,0,FALSE,FALSE
73,63,16,3,3,3,0,0,3,"PBBN",0,0,0,0,FALSE,TRUE
75,63,16,1,1,1,0,0,1,"PBBN",0,0,0,0,FALSE,TRUE
76,66,16,2,2,1,1,0,1,"PBBS",0,1,1,1,TRUE,FALSE
77,63,16,7,7,3,4,0,3,"PBBN",0,0,0,4,FALSE,TRUE
78,66,16,1,1,0,1,0,0,"PBBS",0,1,1,1,TRUE,FALSE
79,63,16,3,2,1,2,1,1,"PBBN",0,0,0,1,TRUE,TRUE
81,63,16,2,2,2,0,0,2,"PBBN",0,1,1,0,FALSE,TRUE
83,63,16,0,0,0,0,0,0,"PBBN",0,0,0,0,FALSE,TRUE
84,63,16,8,2,8,0,4,2,"PBBN",0,1,1,0,TRUE,FALSE
88,63,16,1,1,0,1,0,0,"PBBN",0,0,0,1,TRUE,FALSE
90,63,16,2,1,1,1,0,0,"PBBN",0,1,1,1,TRUE,TRUE
94,63,16,6,5,5,1,0,4,"PBBN",0,0,0,1,TRUE,FALSE
100,69,16,2,2,1,1,0,1,"PBQS",0,1,1,1,TRUE,FALSE
101,69,16,1,1,1,0,0,1,"PBQS",0,0,0,0,FALSE,FALSE
102,69,16,2,2,2,0,0,2,"PBQS",0,2,2,0,FALSE,TRUE
103,69,16,5,5,4,1,0,4,"PBQS",0,5,0,1,FALSE,TRUE
104,72,16,9,7,8,1,2,7,"PBQN",0,1,0,0,TRUE,TRUE
105,69,16,3,3,2,1,0,2,"PBQS",0,0,0,1,FALSE,TRUE
106,69,16,2,2,1,1,0,1,"PBQS",0,0,0,1,FALSE,TRUE
107,69,16,1,1,1,0,0,1,"PBQS",0,0,0,0,FALSE,FALSE
108,72,16,2,2,2,0,0,2,"PBQN",0,1,1,0,FALSE,FALSE
109,72,16,2,2,0,2,0,0,"PBQN",0,1,1,2,FALSE,TRUE
110,72,16,1,1,1,0,0,1,"PBQN",0,0,0,0,FALSE,TRUE
111,72,16,2,1,1,1,1,0,"PBQN",0,1,0,1,TRUE,FALSE
112,72,16,2,2,2,0,0,2,"PBQN",0,0,0,0,TRUE,FALSE
113,69,16,0,0,0,0,0,0,"PBQS",0,0,0,0,FALSE,TRUE
114,72,16,5,5,3,2,0,3,"PBQN",0,0,0,2,TRUE,TRUE
115,72,16,4,4,4,0,0,4,"PBQN",0,0,0,0,FALSE,TRUE
120,48,16,1,1,1,0,0,1,"PBSI",0,0,0,0,TRUE,FALSE
121,48,16,1,0,1,0,1,0,"PBSI",0,0,0,0,TRUE,FALSE
122,48,16,2,2,1,1,0,1,"PBSI",0,0,0,1,TRUE,FALSE
123,48,16,2,2,0,2,0,0,"PBSI",0,0,0,2,TRUE,FALSE
1,56,69,1,1,1,0,0,1,"PBMS",1,0,0,0,TRUE,FALSE
5,56,69,1,1,1,0,0,1,"PBMS",1,0,0,0,FALSE,FALSE
6,56,69,3,3,0,3,0,0,"PBMS",1,0,0,3,TRUE,TRUE
7,56,69,1,1,1,0,0,1,"PBMS",1,0,0,0,FALSE,FALSE
9,56,69,3,2,2,1,1,1,"PBMS",1,2,1,1,TRUE,TRUE
10,56,69,5,5,3,2,0,3,"PBMS",1,1,1,2,TRUE,FALSE
13,56,69,2,2,1,1,0,1,"PBMS",1,0,0,1,TRUE,TRUE
14,56,69,0,0,0,0,0,0,"PBMS",1,0,0,0,TRUE,TRUE
17,56,69,0,0,0,0,0,0,"PBMS",1,0,0,0,TRUE,FALSE
